6550,43770.8,0.620813,245.619
6600,43467.9,0.617332,245.294
6650,43166.7,0.613866,244.97
6700,42867.2,0.610415,244.646
6750,42569.3,0.606978,244.322
6800,42273.2,0.603557,243.997
6850,41978.7,0.60015,243.673
6900,41685.9,0.596758,243.349
6950,41391.7,0.593381,243.024
7000,41105.3,0.590018,242.7
7050,40817.4,0.586671,242.376
7100,40531.2,0.583337,242.051
7150,40246.6,0.580019,241.727
7200,39963.7,0.576715,241.403
7250,39682.3,0.573425,241.079
7300,39402.6,0.57015,240.754
7350,39124.5,0.566889,240.43
7400,38848,0.563642,240.106
7450,38573,0.56041,239.782
7500,38299.7,0.557192,239.457
7550,38027.9,0.553988,239.133
7600,37757.7,0.550798,238.809
7650,37489,0.547623,238.483
7700,37221.9,0.544462,238.161
7750,36956.4,0.541314,237.836
7800,36692.4,0.538181,237.512
7850,36429.9,0.535061,237.188
7900,36169,0.531956,236.864
7950,35909.5,0.528864,236.54
8000,35651.6,0.525786,236.215
8050,35395.2,0.522722,235.891
8100,35140.3,0.519671,235.567
8150,34886.9,0.516635,235.243
8200,34634.9,0.513612,234.919
8250,34384.5,0.510602,234.595
8300,34135.5,0.507606,234.27
8350,33888,0.504624,233.946
8400,33641.9,0.501655,233.622
8450,33397.3,0.498699,233.298
8500,33154.2,0.495757,232.974
8550,32912.4,0.492829,232.65
8600,32672.2,0.489913,232.326
8650,32433.3,0.487011,232.001
8700,32195.9,0.484122,231.677
8750,31959.8,0.481246,231.353
8800,31725.2,0.478383,231.029
8850,31492,0.475531,230.705
8900,31260.2,0.472697,230.381
8950,31029.7,0.469874,230.057
9000,30800.7,0.467063,229.733
9050,30573,0.464265,229.409
9100,30346.7,0.461481,229.085
9150,30121.7,0.458709,228.76
9200,29898.1,0.455949,228.436
9250,29675.9,0.453203,228.112
9300,29455,0.450469,227.788
9350,29235.4,0.447748,227.464
9400,29017.2,0.44504,227.14
9450,28800.3,0.442344,226.816
9500,28584.7,0.439661,226.492
9550,28370.4,0.43699,226.168
9600,28157.4,0.434332,225.844
9650,27945.7,0.431686,225.52
9700,27735.3,0.429053,225.196
9750,27526.2,0.426432,224.872
9800,27318.4,0.423823,224.548
9850,27111.9,0.421227,224.224
9900,26906.6,0.418642,223.9
9950,26702.6,0.41607,223.576
10000,26499.9,0.41351,223.252
10050,26298.4,0.410962,222.928
10100,26098.1,0.408427,222.604
10150,25899.1,0.405903,222.28
10200,25701.3,0.403391,221.956
10250,25504.8,0.400891,221.632
10300,25309.5,0.398404,221.308
10350,25115.3,0.395928,220.984
10400,24922.5,0.393463,220.66
10450,24730.8,0.391011,220.336
10500,24540.2,0.38857,220.013
10550,24351,0.386141,219.689
10600,24162.8,0.383724,219.365
10650,23975.9,0.381319,219.041
10700,23790.1,0.378924,218.717
10750,23606.5,0.376542,218.393
10800,23422.1,0.374171,218.069
10850,23239.8,0.371812,217.745
10900,23058.7,0.369463,217.421
10950,22878.8,0.367127,217.097
11000,22699.9,0.364801,216.774
11050,22522.3,0.362152,216.65
11100,22346,0.359318,216.65
11150,22171.1,0.356506,216.65
11200,21997.6,0.353716,216.65
11250,21825.5,0.350948,216.65
11300,21654.7,0.348201,216.65
11350,21485.2,0.345477,216.65
11400,21317.1,0.342773,216.65
11450,21150.2,0.340091,216.65
11500,20984.7,0.337429,216.65
11550,20820.5,0.334789,216.65
11600,20657.6,0.332169,216.65
11650,20496,0.32957,216.65
11700,20335.6,0.326991,216.65
11750,20176.5,0.324433,216.65
11800,20018.6,0.321894,216.65
11850,19862,0.319375,216.65
11900,19706.6,0.316877,216.65
11950,19552.4,0.314397,216.65
12000,19399.4,0.311937,216.65
12050,19247.6,0.309497,216.65
12100,19097,0.307075,216.65
12150,18947.6,0.304673,216.65
12200,18799.1,0.302289,216.65
12250,18652.3,0.299924,216.65
12300,18506.4,0.297578,216.65
12350,18361.6,0.29525,216.65
12400,18218,0.29294,216.65
12450,18075.4,0.290649,216.65
12500,17934,0.288375,216.65
12550,17793.7,0.286119,216.65
12600,17654.6,0.283881,216.65
12650,17516.5,0.28166,216.65
12700,17379.4,0.279457,216.65
12750,17243.5,0.277271,216.65
12800,17108.6,0.275102,216.65
12850,16974.8,0.27295,216.65
12900,16842,0.270815,216.65
12950,16710.3,0.268697,216.65
13000,16579.6,0.266595,216.65
13050,16449.9,0.26451,216.65
13100,16321.2,0.262442,216.65
13150,16193.6,0.260389,216.65
13200,16066.9,0.258352,216.65
13250,15941.3,0.256332,216.65
13300,15816.6,0.254327,216.65
13350,15692.9,0.252338,216.65
13400,15570.2,0.250365,216.65
13450,15448.4,0.248407,216.65
13500,15327.6,0.246464,216.65
13550,15207.7,0.244537,216.65
13600,15088.8,0.242624,216.65
13650,14970.8,0.240727,216.65
13700,14853.7,0.238845,216.65
13750,14737.6,0.236977,216.65
13800,14622.3,0.235124,216.65
13850,14508,0.233285,216.65
13900,14394.6,0.231461,216.65
13950,14282,0.229651,216.65
14000,14170.3,0.227855,216.65
14050,14059.5,0.226074,216.65
14100,13949.6,0.224306,216.65
14150,13840.5,0.222552,216.65
14200,13732.3,0.220812,216.65
14250,13625,0.219086,216.65
14300,13518.4,0.217373,216.65
14350,13412.7,0.215674,216.65
14400,13307.9,0.213987,216.65
14450,13203.8,0.212314,216.65
14500,13100.6,0.210654,216.65
14550,12998.2,0.209008,216.65
14600,12896.6,0.207374,216.65
14650,12795.8,0.205753,216.65
14700,12695.7,0.204144,216.65
14750,12596.5,0.202548,216.65
14800,12498,0.200965,216.65
14850,12400.3,0.199394,216.65
14900,12303.4,0.197835,216.65
14950,12207.2,0.196289,216.65
15000,12111.8,0.194755,216.65
15050,12017.1,0.193232,216.65
15100,11923.2,0.191722,216.65
15150,11830,0.190223,216.65
15200,11737.5,0.188736,216.65
15250,11645.8,0.187261,216.65
15300,11554.8,0.185798,216.65
15350,11464.4,0.184345,216.65
15400,11374.8,0.182905,216.65
15450,11285.9,0.181475,216.65
15500,11197.7,0.180057,216.65
15550,11110.2,0.17865,216.65
15600,11023.4,0.177253,216.65
15650,10937.2,0.175868,216.65
15700,10851.8,0.174494,216.65
15750,10767,0.17313,216.65
15800,10682.8,0.171777,216.65
15850,10599.3,0.170435,216.65
15900,10516.5,0.169103,216.65
15950,10434.3,0.167782,216.65
16000,10352.8,0.16647,216.65
16050,10271.9,0.16517,216.65
16100,10191.6,0.163879,216.65
16150,10112,0.162598,216.65
16200,10033,0.161328,216.65
16250,9954.59,0.160067,216.65
16300,9876.81,0.158817,216.65
16350,9799.64,0.157576,216.65
16400,9723.07,0.156345,216.65
16450,9647.11,0.155123,216.65
16500,9571.73,0.153911,216.65
16550,9496.95,0.152709,216.65
16600,9422.75,0.151515,216.65
16650,9349.13,0.150332,216.65
16700,9276.09,0.149157,216.65
16750,9203.62,0.147992,216.65
16800,9131.72,0.146836,216.65
16850,9060.39,0.145689,216.65
16900,8989.69,0.144551,216.65
16950,8919.38,0.143421,216.65
17000,8849.7,0.142301,216.65
17050,8780.57,0.141189,216.65
17100,8711.98,0.140086,216.65
17150,8643.93,0.138992,216.65
17200,8576.41,0.137907,216.65
17250,8509.42,0.136829,216.65
17300,8442.95,0.135761,216.65
17350,8377,0.1347,216.65
17400,8311.57,0.133648,216.65
17450,8246.65,0.132604,216.65
17500,8182.24,0.131568,216.65
17550,8118.33,0.130541,216.65
17600,8054.92,0.129521,216.65
17650,7992.01,0.128509,216.65
17700,7929.59,0.127506,216.65
17750,7867.66,0.12651,216.65
17800,7806.22,0.125522,216.65
17850,7745.25,0.124542,216.65
17900,7684.77,0.123569,216.65
17950,7624.75,0.122604,216.65
18000,7565.21,0.121647,216.65
18050,7506.13,0.120697,216.65
18100,7447.51,0.119754,216.65
18150,7389.36,0.118819,216.65
18200,7331.65,0.117891,216.65
18250,7274.4,0.116971,216.65
18300,7217.6,0.116057,216.65
18350,7161.24,0.115151,216.65
18400,7105.32,0.114252,216.65
18450,7049.84,0.11336,216.65
18500,6994.8,0.112475,216.65
18550,6940.18,0.111596,216.65
18600,6885.99,0.110725,216.65
18650,6832.23,0.109861,216.65
18700,6778.88,0.109003,216.65
18750,6725.96,0.108152,216.65
18800,6673.45,0.107307,216.65
18850,6621.34,0.10647,216.65
18900,6569.65,0.105638,216.65
18950,6518.36,0.104814,216.65
19000,6467.47,0.103995,216.65
19050,6416.98,0.103183,216.65
19100,6366.89,0.102378,216.65
19150,6317.18,0.101579,216.65
19200,6267.87,0.100786,216.65
19250,6218.94,0.099999,216.65
19300,6170.39,0.0992184,216.65
19350,6122.23,0.0984439,216.65
19400,6074.44,0.0976754,216.65
19450,6027.02,0.096913,216.65
19500,5979.97,0.0961565,216.65
19550,5933.3,0.095406,216.65
19600,5886.99,0.0946613,216.65
19650,5841.04,0.0939224,216.65
19700,5795.44,0.0931893,216.65
19750,5750.21,0.092462,216.65
19800,5705.33,0.0917403,216.65
19850,5660.8,0.0910243,216.65
19900,5616.62,0.0903139,216.65
19950,5572.79,0.089609,216.65
20000,5529.29,0.0889097,216.65
20050,5486.14,0.0882158,216.65
20100,5443.33,0.0875125,216.687
20150,5400.86,0.0868098,216.736
20200,5358.73,0.086113,216.786
20250,5316.94,0.0854219,216.836
20300,5275.49,0.0847365,216.885
20350,5234.37,0.0840568,216.935
20400,5193.58,0.0833827,216.985
20450,5153.12,0.0827142,217.034
20500,5112.98,0.0820511,217.084
20550,5073.17,0.0813936,217.134
20600,5033.68,0.0807415,217.183
20650,4994.5,0.0800948,217.233
20700,4955.64,0.0794534,217.283
20750,4917.09,0.0788173,217.332
20800,4878.85,0.0781864,217.382
20850,4840.91,0.0775608,217.432
20900,4803.28,0.0769403,217.482
20950,4765.95,0.0763249,217.531
21000,4728.92,0.0757146,217.581
21050,4692.19,0.0751093,217.631
21100,4655.75,0.074509,217.68
21150,4619.6,0.0739137,217.73
21200,4583.75,0.0733232,217.78
21250,4548.17,0.0727376,217.829
21300,4512.89,0.0721568,217.879
21350,4477.88,0.0715809,217.929
21400,4443.16,0.0710096,217.978
21450,4408.71,0.070443,218.028
21500,4374.54,0.0698811,218.078
21550,4340.65,0.0693238,218.127
21600,4307.02,0.0687711,218.177
21650,4273.66,0.0682229,218.227
21700,4240.56,0.0676792,218.276
21750,4207.74,0.06714,218.326
21800,4175.17,0.0666052,218.375
21850,4142.86,0.0660748,218.425
21900,4110.82,0.0655488,218.475
21950,4079.02,0.0650271,218.524
22000,4047.48,0.0645096,218.574
22050,4016.2,0.0639964,218.624
22100,3985.16,0.0634874,218.673
22150,3954.37,0.0629825,218.723
22200,3923.82,0.0624819,218.773
22250,3893.52,0.0619853,218.822
22300,3863.46,0.0614927,218.872
22350,3833.63,0.0610042,218.922
22400,3804.05,0.0605197,218.971
22450,3774.7,0.0600392,219.021
22500,3745.58,0.0595626,219.071
22550,3716.7,0.0590898,219.12
22600,3688.04,0.058621,219.17
22650,3659.62,0.058156,219.22
22700,3631.42,0.0576948,219.269
22750,3603.44,0.0572373,219.319
22800,3575.69,0.0567836,219.369
22850,3548.15,0.0563335,219.418
22900,3520.83,0.0558873,219.468
22950,3493.73,0.0554446,219.517
23000,3466.85,0.0550055,219.567
23050,3440.18,0.05457,219.617
23100,3413.72,0.0541381,219.666
23150,3387.47,0.0537096,219.716
23200,3361.43,0.0532847,219.766
23250,3335.6,0.0528633,219.815
23300,3309.97,0.0524452,219.865
23350,3284.54,0.0520306,219.915
23400,3259.32,0.0516194,219.964
23450,3234.29,0.0512114,220.014
23500,3209.46,0.0508069,220.063
23550,3184.83,0.0504056,220.113
23600,3160.4,0.0500076,220.163
23650,3136.15,0.0496128,220.212
23700,3112.1,0.0492212,220.262
23750,3088.24,0.0488328,220.312
23800,3064.57,0.0484476,220.361
23850,3041.08,0.0480655,220.411
23900,3017.78,0.0476865,220.46
23950,2994.67,0.0473106,220.51
24000,2971.74,0.0469377,220.56
24050,2948.98,0.0465679,220.609
24100,2926.41,0.046201,220.659
24150,2904.02,0.0458372,220.709
24200,2881.8,0.0454762,220.758
24250,2859.76,0.0451183,220.808
24300,2837.89,0.0447632,220.857
24350,2816.19,0.044411,220.907
24400,2794.67,0.0440617,220.957
24450,2773.31,0.0437151,221.006
24500,2752.12,0.0433714,221.056
24550,2731.1,0.0430305,221.106
24600,2710.25,0.0426924,221.155
24650,2689.56,0.0423569,221.205
24700,2669.03,0.0420242,221.254
24750,2648.56,0.0416942,221.304
24800,2628.46,0.0413669,221.354
24850,2608.41,0.0410422,221.403
24900,2588.52,0.0407201,221.453
24950,2568.79,0.0404006,221.502
25000,2549.21,0.0400837,221.552
25050,2529.79,0.0397694,221.602
25100,2510.52,0.0394576,221.651
25150,2491.4,0.0391483,221.701
25200,2472.43,0.0388416,221.75
25250,2453.61,0.0385373,221.8
25300,2434.93,0.0382355,221.85
25350,2416.41,0.037936,221.899
25400,2398.02,0.037639,221.949
25450,2379.79,0.0373445,221.999
25500,2361.69,0.0370522,222.048
25550,2343.74,0.0367624,222.098
25600,2325.93,0.0364748,222.147
25650,2308.26,0.0361895,222.197
25700,2290.72,0.0359067,222.247
25750,2273.33,0.0356261,222.296
25800,2256.07,0.0353477,222.346
25850,2238.94,0.0350716,222.395
25900,2221.95,0.0347977,222.445
25950,2205.09,0.034526,222.494
26000,2188.37,0.0342565,222.544
26050,2171.77,0.0339891,222.594
26100,2155.31,0.0337239,222.643
26150,2138.97,0.0334608,222.693
26200,2122.76,0.0331998,222.742
26250,2106.68,0.032941,222.792
26300,2090.72,0.0326842,222.842
26350,2074.89,0.0324295,222.891
26400,2059.18,0.0321768,222.941
26450,2043.6,0.0319262,222.99
26500,2028.13,0.0316775,223.04
26550,2012.79,0.0314309,223.09
26600,1997.56,0.0311862,223.139
26650,1982.46,0.0309435,223.189
26700,1967.47,0.0307028,223.238
26750,1952.6,0.0304639,223.288
26800,1937.85,0.030227,223.337
26850,1923.2,0.029992,223.387
26900,1908.68,0.0297589,223.437
26950,1894.27,0.0295276,223.486
27000,1879.97,0.0292982,223.536
27050,1865.78,0.0290706,223.585
27100,1851.7,0.0288449,223.635
27150,1837.73,0.0286209,223.685
27200,1823.87,0.0283988,223.734
27250,1810.12,0.0281784,223.784
27300,1796.47,0.0279598,223.833
27350,1782.93,0.0277429,223.883
27400,1769.5,0.0275278,223.932
27450,1756.17,0.0273143,223.982
27500,1742.94,0.0271026,224.032
27550,1729.82,0.0268926,224.081
27600,1716.79,0.0266842,224.131
27650,1703.87,0.0264776,224.18
27700,1691.05,0.0262725,224.23
27750,1678.33,0.0260691,224.279
27800,1665.71,0.0258673,224.329
27850,1653.18,0.0256672,224.379
27900,1640.76,0.0254686,224.428
27950,1628.43,0.0252716,224.478
28000,1616.19,0.0250762,224.527
28050,1604.05,0.0248823,224.577
28100,1592,0.02469,224.626
28150,1580.05,0.0244992,224.676
28200,1568.19,0.02431,224.725
28250,1556.42,0.0241222,224.775
28300,1544.74,0.0239359,224.825
28350,1533.15,0.0237511,224.874
28400,1521.66,0.0235678,224.924
28450,1510.25,0.0233859,224.973
28500,1498.93,0.0232055,225.023
28550,1487.69,0.0230266,225.072
28600,1476.55,0.022849,225.122
28650,1465.48,0.0226728,225.171
28700,1454.51,0.0224981,225.221
28750,1443.62,0.0223247,225.271
28800,1432.81,0.0221528,225.32
28850,1422.09,0.0219821,225.37
28900,1411.45,0.0218129,225.419
28950,1400.89,0.0216449,225.469
29000,1390.42,0.0214783,225.518
29050,1380.02,0.0213131,225.568
29100,1369.7,0.0211491,225.617
29150,1359.47,0.0209865,225.667
29200,1349.31,0.0208251,225.716
29250,1339.23,0.020665,225.766
29300,1329.23,0.0205062,225.816
29350,1319.31,0.0203486,225.865
29400,1309.46,0.0201923,225.915
29450,1299.69,0.0200372,225.964
29500,1289.99,0.0198833,226.014
29550,1280.37,0.0197307,226.063
29600,1270.82,0.0195793,226.113
29650,1261.34,0.019429,226.162
29700,1251.94,0.01928,226.212
29750,1242.61,0.0191321,226.261
29800,1233.35,0.0189854,226.311
29850,1224.17,0.0188399,226.36
29900,1215.05,0.0186955,226.41
29950,1206,0.0185522,226.46
30000,1197.03,0.0184101,226.509
30050,1188.12,0.0182691,226.559
30100,1179.28,0.0181292,226.608
30150,1170.51,0.0179904,226.658
30200,1161.8,0.0178527,226.707
30250,1153.16,0.0177161,226.757
30300,1144.59,0.0175806,226.806
30350,1136.09,0.0174461,226.856
30400,1127.64,0.0173127,226.905
30450,1119.27,0.0171804,226.955
30500,1110.96,0.0170491,227.004
30550,1102.71,0.0169188,227.054
30600,1094.52,0.0167896,227.103
30650,1086.4,0.0166613,227.153
30700,1078.34,0.0165341,227.202
30750,1070.34,0.0164079,227.252
30800,1062.4,0.0162827,227.301
30850,1054.53,0.0161584,227.351
30900,1046.71,0.0160352,227.401
30950,1038.95,0.0159129,227.45
31000,1031.26,0.0157915,227.5
31050,1023.62,0.0156711,227.549
31100,1016.04,0.0155517,227.599
31150,1008.51,0.0154332,227.648
31200,1001.05,0.0153156,227.698
31250,993.641,0.015199,227.747
31300,986.289,0.0150833,227.797
31350,978.994,0.0149684,227.846
31400,971.754,0.0148545,227.896
31450,964.569,0.0147415,227.945
31500,957.44,0.0146293,227.995
31550,950.364,0.0145181,228.044
31600,943.342,0.0144077,228.094
31650,936.374,0.0142982,228.143
31700,929.459,0.0141895,228.193
31750,922.597,0.0140817,228.242
31800,915.787,0.0139747,228.292
31850,909.028,0.0138686,228.341
31900,902.322,0.0137632,228.391
31950,895.665,0.0136588,228.44
32000,889.06,0.0135551,228.49
32100,876,0.0133502,228.589
32200,863.138,0.0131446,228.758
32300,850.479,0.0129361,229.033
32400,838.021,0.0127312,229.31
32500,825.76,0.0125298,229.587
32600,813.694,0.0123318,229.864
32700,801.819,0.0121372,230.141
32800,790.131,0.0119459,230.419
32900,778.628,0.0117579,230.695
33000,767.306,0.011573,230.973
33100,756.162,0.0113912,231.25
33200,745.194,0.0112126,231.527
33300,734.398,0.0110369,231.804
33400,723.771,0.0108642,232.081
33500,713.31,0.0106945,232.358
33600,703.014,0.0105275,232.635
33700,692.878,0.0103634,232.912
33800,682.901,0.010202,233.189
33900,673.079,0.0100434,233.466
34000,663.41,0.00988735,233.744
34100,653.891,0.00973396,234.021
34200,644.521,0.00958313,234.298
34300,635.296,0.00943481,234.575
34400,626.213,0.00928896,234.852
34500,617.272,0.00914553,235.129
34600,608.468,0.00900449,235.406
34700,599.801,0.0088658,235.682
34800,591.267,0.0087294,235.959
34900,582.865,0.00859526,236.236
35000,574.592,0.00846334,236.513
35100,566.446,0.0083336,236.79
35200,558.425,0.008206,237.067
35300,550.527,0.0080805,237.344
35400,542.751,0.00795707,237.621
35500,535.093,0.00783567,237.898
35600,527.552,0.00771627,238.175
35700,520.126,0.00759882,238.452
35800,512.813,0.0074833,238.729
35900,505.612,0.00736966,239.005
36000,498.52,0.00725789,239.282
36100,491.536,0.00714794,239.559
36200,484.658,0.00703978,239.836
36300,477.884,0.00693339,240.113
36400,471.213,0.00682872,240.39
36500,464.642,0.00672576,240.667
36600,458.171,0.00662447,240.943
36700,451.797,0.00652482,241.22
36800,445.52,0.00642678,241.497
36900,439.337,0.00633033,241.774
37000,433.246,0.00623544,242.05
37100,427.247,0.00614208,242.327
37200,421.339,0.00605022,242.604
37300,415.518,0.00595985,242.881
37400,409.785,0.00587092,243.157
37500,404.137,0.00578343,243.434
37600,398.574,0.00569734,243.711
37700,393.093,0.00561263,243.988
37800,387.695,0.00552927,244.264
37900,382.376,0.00544725,244.541
38000,377.137,0.00536653,244.818
38100,371.975,0.00528711,245.094
38200,366.89,0.00520895,245.371
38300,361.88,0.00513203,245.648
38400,356.944,0.00505634,245.924
38500,352.081,0.00498185,246.201
38600,347.29,0.00490854,246.478
38700,342.569,0.00483649,246.754
38800,337.918,0.00476539,247.031
38900,333.335,0.0046955,247.308
39000,328.82,0.00462672,247.584
39100,324.371,0.00455903,247.861
39200,319.987,0.0044924,248.137
39300,315.667,0.00442682,248.414
39400,311.41,0.00436227,248.69
39500,307.216,0.00429873,248.967
39600,303.083,0.00423619,249.244
39700,299.01,0.00417463,249.52
39800,294.996,0.00411403,249.797
39900,291.04,0.00405438,250.073
40000,287.143,0.00399566,250.35
40100,283.301,0.00393786,250.626
40200,279.515,0.00388095,250.903
40300,275.784,0.00382494,251.179
40400,272.107,0.00376979,251.456
40500,268.483,0.0037155,251.732
40600,264.912,0.00366205,252.009
40700,261.391,0.00360943,252.285
40800,257.922,0.00355762,252.561
40900,254.502,0.00350661,252.838
41000,251.132,0.00345639,253.114
41100,247.81,0.00340695,253.391
41200,244.535,0.00335826,253.667
41300,241.307,0.00331033,253.944
41400,238.126,0.00326313,254.22
41500,234.989,0.00321666,254.496
41600,231.898,0.0031709,254.773
41700,228.851,0.00312584,255.049
41800,225.847,0.00308147,255.325
41900,222.885,0.00303778,255.602
42000,219.966,0.00299475,255.878
42100,217.088,0.00295238,256.154
42200,214.251,0.00291066,256.431
42300,211.454,0.00286957,256.707
42400,208.097,0.00282911,256.983
42500,205.979,0.00278926,257.26
42600,203.299,0.00275001,257.536
42700,200.656,0.00271136,257.812
42800,198.051,0.0026733,258.088
42900,195.483,0.00263581,258.365
43000,192.95,0.00259888,258.641
43100,190.454,0.00256252,258.917
43200,187.992,0.0025267,259.193
43300,185.564,0.00249142,259.47
43400,183.171,0.00245667,259.746
43500,180.811,0.00242244,260.022
43600,178.484,0.00238872,260.298
43700,176.189,0.00235552,260.575
43800,173.927,0.0023228,260.851
43900,171.696,0.00229058,261.127
44000,169.496,0.00225884,261.403
44100,167.326,0.00222757,261.679
44200,165.186,0.00219677,261.955
44300,163.076,0.00216643,262.232
44400,160.996,0.00213654,262.508
44500,158.944,0.002107,262.784
44600,156.92,0.00207808,263.06
44700,154.924,0.0020495,263.336
44800,152.956,0.00202134,263.612
44900,151.015,0.0019936,263.888
45000,149.101,0.00196627,264.164
45100,147.213,0.00193934,264.44
45200,145.35,0.00191281,264.716
45300,143.514,0.00188668,264.992
45400,141.702,0.00186092,265.269
45500,139.915,0.00183555,265.545
45600,138.153,0.00181054,265.821
45700,136.414,0.0017859,266.097
45800,134.7,0.00176163,266.373
45900,133.008,0.00173771,266.649
